ID_Disponibilidad,Fecha,ID_Operario
DIS5432,10/8/2025,OPE02
DIS5433,10/8/2025,OPE03
DIS5434,10/8/2025,OPE04
DIS5435,10/8/2025,OPE05
DIS5436,10/8/2025,OPE06
DIS5437,10/9/2025,OPE01
DIS5438,10/9/2025,OPE02
DIS5439,10/9/2025,OPE03
DIS5440,10/9/2025,OPE04
DIS5441,10/9/2025,OPE05
DIS5442,10/9/2025,OPE06
DIS5443,10/10/2025,OPE01
DIS5444,10/10/2025,OPE02
DIS5445,10/10/2025,OPE03
DIS5446,10/10/2025,OPE04
DIS5447,10/10/2025,OPE05
DIS5448,10/10/2025,OPE06
DIS5449,10/13/2025,OPE01
DIS5450,10/13/2025,OPE02
DIS5451,10/13/2025,OPE03
DIS5452,10/13/2025,OPE04
DIS5453,10/13/2025,OPE05
DIS5454,10/13/2025,OPE06
DIS5455,10/14/2025,OPE01
DIS5456,10/14/2025,OPE02
DIS5457,10/14/2025,OPE03
DIS5458,10/14/2025,OPE04
DIS5459,10/14/2025,OPE05
DIS5460,10/14/2025,OPE06
DIS5461,10/15/2025,OPE01
DIS5462,10/15/2025,OPE02
DIS5463,10/15/2025,OPE03
DIS5464,10/15/2025,OPE04
DIS5465,10/15/2025,OPE05
DIS5466,10/15/2025,OPE06
DIS5467,10/16/2025,OPE01
DIS5468,10/16/2025,OPE02
DIS5469,10/16/2025,OPE03
DIS5470,10/16/2025,OPE04
DIS5471,10/16/2025,OPE05
DIS5472,10/16/2025,OPE06
DIS5473,10/17/2025,OPE01
DIS5474,10/17/2025,OPE02
DIS5475,10/17/2025,OPE03
DIS5476,10/17/2025,OPE04
DIS5477,10/17/2025,OPE05
DIS5478,10/17/2025,OPE06
DIS5479,10/20/2025,OPE01
DIS5480,10/20/2025,OPE02
DIS5481,10/20/2025,OPE03
DIS5482,10/20/2025,OPE04
DIS5483,10/20/2025,OPE05
DIS5484,10/20/2025,OPE06
DIS5485,10/21/2025,OPE01
DIS5486,10/21/2025,OPE02
DIS5487,10/21/2025,OPE03
DIS5488,10/21/2025,OPE04
DIS5489,10/21/2025,OPE05
DIS5490,10/21/2025,OPE06
DIS5491,10/22/2025,OPE01
DIS5492,10/22/2025,OPE02
DIS5493,10/22/2025,OPE03
DIS5494,10/22/2025,OPE04
DIS5495,10/22/2025,OPE05
DIS5496,10/22/2025,OPE06
DIS5497,10/23/2025,OPE01
DIS5498,10/23/2025,OPE02
DIS5499,10/23/2025,OPE03
DIS5500,10/23/2025,OPE04
DIS5501,10/23/2025,OPE05
DIS5502,10/23/2025,OPE06
DIS5503,10/24/2025,OPE01
DIS5504,10/24/2025,OPE02
DIS5505,10/24/2025,OPE03
DIS5506,10/24/2025,OPE04
DIS5507,10/24/2025,OPE05
DIS5508,10/24/2025,OPE06
DIS5509,10/27/2025,OPE01
DIS5510,10/27/2025,OPE02
DIS5511,10/27/2025,OPE03
DIS5512,10/27/2025,OPE04
DIS5513,10/27/2025,OPE05
DIS5514,10/27/2025,OPE06
DIS5515,10/28/2025,OPE01
DIS5516,10/28/2025,OPE02
DIS5517,10/28/2025,OPE03
DIS5518,10/28/2025,OPE04
DIS5519,10/28/2025,OPE05
DIS5520,10/28/2025,OPE06
DIS5521,11/3/2025,OPE01
DIS5522,11/3/2025,OPE02
DIS5523,11/3/2025,OPE03
DIS5524,11/3/2025,OPE04
DIS5525,11/3/2025,OPE05
DIS5526,11/3/2025,OPE06
DIS5527,11/4/2025,OPE01
DIS5528,11/4/2025,OPE02
DIS5529,11/4/2025,OPE03
DIS5530,11/4/2025,OPE04
DIS5531,11/4/2025,OPE05
DIS5532,11/4/2025,OPE06
DIS5533,11/5/2025,OPE01
DIS5534,11/5/2025,OPE02
DIS5535,11/5/2025,OPE03
DIS5536,11/5/2025,OPE04
DIS5537,11/5/2025,OPE05
DIS5538,11/5/2025,OPE06
DIS5539,11/6/2025,OPE01
DIS5540,11/6/2025,OPE02
DIS5541,11/6/2025,OPE03
DIS5542,11/6/2025,OPE04
DIS5543,11/6/2025,OPE05
DIS5544,11/6/2025,OPE06
DIS5545,11/7/2025,OPE01
DIS5546,11/7/2025,OPE02
DIS5547,11/7/2025,OPE03
DIS5548,11/7/2025,OPE04
DIS5549,11/7/2025,OPE05
DIS5550,11/7/2025,OPE06
DIS5551,11/10/2025,OPE01
DIS5552,11/10/2025,OPE02
DIS5553,11/10/2025,OPE03
DIS5554,11/10/2025,OPE04
DIS5555,11/10/2025,OPE05
DIS5556,11/10/2025,OPE06
DIS5557,11/11/2025,OPE01
DIS5558,11/11/2025,OPE02
DIS5559,11/11/2025,OPE03
DIS5560,11/11/2025,OPE04
DIS5561,11/11/2025,OPE05
DIS5562,11/11/2025,OPE06
DIS5563,11/12/2025,OPE01
DIS5564,11/12/2025,OPE02
DIS5565,11/12/2025,OPE03
DIS5566,11/12/2025,OPE04
DIS5567,11/12/2025,OPE05
DIS5568,11/12/2025,OPE06
DIS5569,11/13/2025,OPE01
DIS5570,11/13/2025,OPE02
DIS5571,11/13/2025,OPE03
DIS5572,11/13/2025,OPE04
DIS5573,11/13/2025,OPE05
DIS5574,11/13/2025,OPE06
DIS5575,11/14/2025,OPE01
DIS5576,11/14/2025,OPE02
DIS5577,11/14/2025,OPE03
DIS5578,11/14/2025,OPE04
DIS5579,11/14/2025,OPE05
DIS5580,11/14/2025,OPE06
DIS5581,11/17/2025,OPE01
DIS5582,11/17/2025,OPE02
DIS5583,11/17/2025,OPE03
DIS5584,11/17/2025,OPE04
DIS5585,11/17/2025,OPE05
DIS5586,11/17/2025,OPE06
DIS5587,11/18/2025,OPE01
DIS5588,11/18/2025,OPE02
DIS5589,11/18/2025,OPE03
DIS5590,11/18/2025,OPE04
DIS5591,11/18/2025,OPE05
DIS5592,11/18/2025,OPE06
DIS5593,11/19/2025,OPE01
DIS5594,11/19/2025,OPE02
DIS5595,11/19/2025,OPE03
DIS5596,11/19/2025,OPE04
DIS5597,11/19/2025,OPE05
DIS5598,11/19/2025,OPE06
DIS5599,11/20/2025,OPE01
DIS5600,11/20/2025,OPE02
DIS5601,11/20/2025,OPE03
DIS5602,11/20/2025,OPE04
DIS5603,11/20/2025,OPE05
DIS5604,11/20/2025,OPE06
DIS5605,11/21/2025,OPE01
DIS5606,11/21/2025,OPE02
DIS5607,11/21/2025,OPE03
DIS5608,11/21/2025,OPE04
DIS5609,11/21/2025,OPE05
DIS5610,11/21/2025,OPE06
DIS5611,11/24/2025,OPE01
DIS5612,11/24/2025,OPE02
DIS5613,11/24/2025,OPE03
DIS5614,11/24/2025,OPE04
DIS5615,11/24/2025,OPE05
DIS5616,11/24/2025,OPE06
DIS5617,11/25/2025,OPE01
DIS5618,11/25/2025,OPE02
DIS5619,11/25/2025,OPE03
DIS5620,11/25/2025,OPE04
DIS5621,11/25/2025,OPE05
DIS5622,11/25/2025,OPE06
DIS5623,11/26/2025,OPE01
DIS5624,11/26/2025,OPE02
DIS5625,11/26/2025,OPE03
DIS5626,11/26/2025,OPE04
DIS5627,11/26/2025,OPE05
DIS5628,11/26/2025,OPE06
DIS5629,11/27/2025,OPE01
DIS5630,11/27/2025,OPE02
DIS5631,11/27/2025,OPE03
DIS5632,11/27/2025,OPE04
DIS5633,11/27/2025,OPE05
DIS5634,11/27/2025,OPE06
DIS5635,11/28/2025,OPE01
DIS5636,11/28/2025,OPE02
DIS5637,11/28/2025,OPE03
DIS5638,11/28/2025,OPE04
DIS5639,11/28/2025,OPE05
DIS5640,11/28/2025,OPE06
DIS5641,12/1/2025,OPE01
DIS5642,12/1/2025,OPE02
DIS5643,12/1/2025,OPE03
DIS5644,12/1/2025,OPE04
DIS5645,12/1/2025,OPE05
DIS5646,12/1/2025,OPE06
DIS5647,12/2/2025,OPE01
DIS5648,12/2/2025,OPE02
DIS5649,12/2/2025,OPE03
DIS5650,12/2/2025,OPE04
DIS5651,12/2/2025,OPE05
DIS5652,12/2/2025,OPE06
DIS5653,12/3/2025,OPE01
DIS5654,12/3/2025,OPE02
DIS5655,12/3/2025,OPE03
DIS5656,12/3/2025,OPE04
DIS5657,12/3/2025,OPE05
DIS5658,12/3/2025,OPE06
DIS5659,12/4/2025,OPE01
DIS5660,12/4/2025,OPE02
DIS5661,12/4/2025,OPE03
DIS5662,12/4/2025,OPE04
DIS5663,12/4/2025,OPE05
DIS5664,12/4/2025,OPE06
DIS5665,12/5/2025,OPE01
DIS5666,12/5/2025,OPE02
DIS5667,12/5/2025,OPE03
DIS5668,12/5/2025,OPE04
DIS5669,12/5/2025,OPE05
DIS5670,12/5/2025,OPE06
DIS5671,12/8/2025,OPE01
DIS5672,12/8/2025,OPE02
DIS5673,12/8/2025,OPE03
DIS5674,12/8/2025,OPE04
DIS5675,12/8/2025,OPE05
DIS5676,12/8/2025,OPE06
DIS5677,12/9/2025,OPE01
DIS5678,12/9/2025,OPE02
DIS5679,12/9/2025,OPE03
DIS5680,12/9/2025,OPE04
DIS5681,12/9/2025,OPE05
DIS5682,12/9/2025,OPE06
DIS5683,12/10/2025,OPE01
DIS5684,12/10/2025,OPE02
DIS5685,12/10/2025,OPE03
DIS5686,12/10/2025,OPE04
DIS5687,12/10/2025,OPE05
DIS5688,12/10/2025,OPE06
DIS5689,12/11/2025,OPE01
DIS5690,12/11/2025,OPE02
DIS5691,12/11/2025,OPE03
DIS5692,12/11/2025,OPE04
DIS5693,12/11/2025,OPE05
DIS5694,12/11/2025,OPE06
DIS5695,12/12/2025,OPE01
DIS5696,12/12/2025,OPE02
DIS5697,12/12/2025,OPE03
DIS5698,12/12/2025,OPE04
DIS5699,12/12/2025,OPE05
DIS5700,12/12/2025,OPE06
DIS5701,12/15/2025,OPE01
DIS5702,12/15/2025,OPE02
DIS5703,12/15/2025,OPE03
DIS5704,12/15/2025,OPE04
DIS5705,12/15/2025,OPE05
DIS5706,12/15/2025,OPE06
DIS5707,12/16/2025,OPE01
DIS5708,12/16/2025,OPE02
DIS5709,12/16/2025,OPE03
DIS5710,12/16/2025,OPE04
DIS5711,12/16/2025,OPE05
DIS5712,12/16/2025,OPE06
DIS5713,12/17/2025,OPE01
DIS5714,12/17/2025,OPE02
DIS5715,12/17/2025,OPE03
DIS5716,12/17/2025,OPE04
DIS5717,12/17/2025,OPE05
DIS5718,12/17/2025,OPE06
DIS5719,12/18/2025,OPE01
DIS5720,12/18/2025,OPE02
DIS5721,12/18/2025,OPE03
DIS5722,12/18/2025,OPE04
DIS5723,12/18/2025,OPE05
DIS5724,12/18/2025,OPE06
DIS5725,12/19/2025,OPE01
DIS5726,12/19/2025,OPE02
DIS5727,12/19/2025,OPE03
DIS5728,12/19/2025,OPE04
DIS5729,12/19/2025,OPE05
DIS5730,12/19/2025,OPE06
DIS5731,12/22/2025,OPE01
DIS5732,12/22/2025,OPE02
DIS5733,12/22/2025,OPE03
DIS5734,12/22/2025,OPE04
DIS5735,12/22/2025,OPE05
DIS5736,12/22/2025,OPE06
DIS5737,12/23/2025,OPE01
DIS5738,12/23/2025,OPE02
DIS5739,12/23/2025,OPE03
DIS5740,12/23/2025,OPE04
DIS5741,12/23/2025,OPE05
DIS5742,12/23/2025,OPE06
DIS5743,12/24/2025,OPE01
DIS5744,12/24/2025,OPE02
DIS5745,12/24/2025,OPE03
DIS5746,12/24/2025,OPE04
DIS5747,12/24/2025,OPE05
DIS5748,12/24/2025,OPE06
DIS5749,12/25/2025,OPE01
DIS5750,12/25/2025,OPE02
DIS5751,12/25/2025,OPE03
DIS5752,12/25/2025,OPE04
DIS5753,12/25/2025,OPE05
DIS5754,12/25/2025,OPE06
DIS5755,12/26/2025,OPE01
DIS5756,12/26/2025,OPE02
DIS5757,12/26/2025,OPE03
DIS5758,12/26/2025,OPE04
DIS5759,12/26/2025,OPE05
DIS5760,12/26/2025,OPE06
